technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude
4G_LTE,-95,2147483647,-95,-16,-69,2147483647,45,66486,186,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-101,2147483647,-101,-16,-75,2147483647,39,5330,150,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-93,2147483647,-93,-10,-63,2147483647,47,66486,160,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-86,2147483647,-86,-8,-61,2147483647,54,67086,382,11,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-101,2147483647,-101,-20,-71,2147483647,39,67086,153,11,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-85,2147483647,-85,-9,-65,2147483647,55,1025,169,11,2147483647,2147483647,4,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-98,2147483647,-98,-13,-73,2147483647,42,5330,110,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-101,2147483647,-101,-16,-75,2147483647,39,5330,150,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-16,-69,2147483647,45,66486,186,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-98,2147483647,-98,-13,-73,2147483647,42,5330,110,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429410880,10092.812888285,2024-08-23 12:10:10.880000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-110,2147483647,-110,-20,-79,2147483647,30,66486,186,11,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-9,-69,2147483647,45,66486,160,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-97,2147483647,-97,-11,-71,2147483647,43,5330,110,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-97,2147483647,-97,-11,-71,2147483647,43,5330,110,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-88,2147483647,-88,-12,-65,2147483647,52,1025,169,11,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-103,2147483647,-103,-20,-75,2147483647,37,67086,153,11,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-90,2147483647,-90,-8,-65,2147483647,50,67086,382,11,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-98,2147483647,-98,-16,-73,2147483647,42,5330,150,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-110,2147483647,-110,-20,-79,2147483647,30,66486,186,11,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-9,-69,2147483647,45,66486,160,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-98,2147483647,-98,-16,-73,2147483647,42,5330,150,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-90,2147483647,-90,-8,-65,2147483647,50,67086,382,11,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-103,2147483647,-103,-20,-75,2147483647,37,67086,153,11,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-88,2147483647,-88,-12,-65,2147483647,52,1025,169,11,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429411877,10093.811529379,2024-08-23 12:10:11.877000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-88,2147483647,-88,-12,-65,2147483647,52,1025,169,11,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-110,2147483647,-110,-20,-79,2147483647,30,66486,186,11,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-9,-69,2147483647,45,66486,160,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-98,2147483647,-98,-16,-73,2147483647,42,5330,150,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-97,2147483647,-97,-11,-71,2147483647,43,5330,110,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-103,2147483647,-103,-20,-75,2147483647,37,67086,153,11,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-88,2147483647,-88,-12,-65,2147483647,52,1025,169,11,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-90,2147483647,-90,-8,-65,2147483647,50,67086,382,11,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-90,2147483647,-90,-8,-65,2147483647,50,67086,382,11,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-110,2147483647,-110,-20,-79,2147483647,30,66486,186,11,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-98,2147483647,-98,-16,-73,2147483647,42,5330,150,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-97,2147483647,-97,-11,-71,2147483647,43,5330,110,11,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,11,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-103,2147483647,-103,-20,-75,2147483647,37,67086,153,11,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-9,-69,2147483647,45,66486,160,11,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429412887,10094.821323285,2024-08-23 12:10:12.887000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-94,2147483647,-94,-9,-69,2147483647,46,67086,382,8,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-92,2147483647,-92,-10,-71,2147483647,48,1025,169,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-94,2147483647,-94,-12,-71,2147483647,46,5330,110,8,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-99,2147483647,-99,-17,-71,2147483647,41,5330,150,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-8,-77,2147483647,45,66486,160,8,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-103,2147483647,-103,-16,-77,2147483647,37,66486,186,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-92,2147483647,-92,-10,-71,2147483647,48,1025,169,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-99,2147483647,-99,-17,-71,2147483647,41,5330,150,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-94,2147483647,-94,-12,-71,2147483647,46,5330,110,8,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-8,-77,2147483647,45,66486,160,8,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-103,2147483647,-103,-16,-77,2147483647,37,66486,186,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-94,2147483647,-94,-9,-69,2147483647,46,67086,382,8,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429413890,10095.823846982,2024-08-23 12:10:13.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-92,2147483647,-92,-10,-71,2147483647,48,1025,169,8,2147483647,2147483647,3,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-103,2147483647,-103,-16,-77,2147483647,37,66486,186,8,2147483647,2147483647,2,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-95,2147483647,-95,-8,-77,2147483647,45,66486,160,8,2147483647,2147483647,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-99,2147483647,-99,-17,-71,2147483647,41,5330,150,8,2147483647,2147483647,2,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-94,2147483647,-94,-12,-71,2147483647,46,5330,110,8,2147483647,2147483647,3,2147483647,[14],[FDD],"Band Number = 14, Uplink = 788.0 - 798.0 MHz, Downlink = 788.0 - 798.0 MHz ",Unavailable,Unavailable,0,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-94,2147483647,-94,-9,-69,2147483647,46,67086,382,8,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-94,2147483647,-94,-9,-69,2147483647,46,67086,382,8,134349392,26883,3,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",310,410,1,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
4G_LTE,-96,2147483647,-96,-20,-67,2147483647,44,1025,350,8,2147483647,2147483647,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724429414890,10096.823394013,2024-08-23 12:10:14.890000,-95.1234758,33.1606926,96.1226439039745
